"Country Name","Country Code","Year","average_value_Automated teller machines (ATMs) (per 100,000 adults)","average_value_Bank liquid reserves to bank assets ratio (%)","average_value_Borrowers from commercial banks (per 1,000 adults)","average_value_Broad money (% of GDP)","average_value_Broad money (current LCU)","average_value_Broad money growth (annual %)","average_value_Broad money to total reserves ratio","average_value_Claims on central government (annual growth as % of broad money)","average_value_Claims on central government, etc. (% GDP)","average_value_Claims on private sector (annual growth as % of broad money)","average_value_Commercial bank branches (per 100,000 adults)","average_value_Consumer price index (2010 = 100)","average_value_DEC alternative conversion factor (LCU per US$)","average_value_Deposit interest rate (%)","average_value_Depositors with commercial banks (per 1,000 adults)","average_value_Depth of credit information index (0=low to 8=high)","average_value_Domestic credit provided by financial sector (% of GDP)","average_value_Domestic credit to private sector (% of GDP)","average_value_Domestic credit to private sector by banks (% of GDP)","average_value_Foreign direct investment, net (BoP, current US$)","average_value_Foreign direct investment, net inflows (% of GDP)","average_value_Foreign direct investment, net inflows (BoP, current US$)","average_value_Foreign direct investment, net outflows (% of GDP)","average_value_Foreign direct investment, net outflows (BoP, current US$)","average_value_GDP deflator: linked series (base year varies by country)","average_value_Inflation, GDP deflator: linked series (annual %)","average_value_Inflation, consumer prices (annual %)","average_value_Interest rate spread (lending rate minus deposit rate, %)","average_value_International migrant stock (% of population)","average_value_International migrant stock, total","average_value_Lending interest rate (%)","average_value_Monetary Sector credit to private sector (% GDP)","average_value_Net domestic credit (current LCU)","average_value_Net foreign assets (current LCU)","average_value_Net migration","average_value_Official exchange rate (LCU per US$, period average)","average_value_Personal remittances, paid (current US$)","average_value_Personal remittances, received (% of GDP)","average_value_Personal remittances, received (current US$)","average_value_Personal transfers, receipts (BoP, current US$)","average_value_Portfolio equity, net inflows (BoP, current US$)","average_value_Portfolio investment, net (BoP, current US$)","average_value_Private credit bureau coverage (% of adults)","average_value_Public credit registry coverage (% of adults)","average_value_Real interest rate (%)","average_value_Strength of legal rights index (0=weak to 12=strong)","average_value_Total reserves (% of total external debt)","average_value_Total reserves (includes gold, current US$)","average_value_Total reserves in months of imports","average_value_Total reserves minus gold (current US$)"
"Dominica","DMA","1977","","","","36.4541489869305","45151000","9.46493078284481","7.49767519089425","15.4847625281839","16.6619625842902","-7.16900623075618","","24.5979514318119","2.7","","","","","20.8773091294556","20.8773091294556","0","0.174394723952448","80000","0","0","","","9.50365525201999","","","","","20.8773091294556","47495000","-3618000","","2.7","","6.97578906273477","3200000.048","3200000","0","0","","","","","","2230370.37039185","1.18953086420899","2230370.37039185"
"East Asia & Pacific (excluding high income)","EAP","1977","","","","27.875739812824","","","","","-6.62678061717687","","","","","","","","","47.8710077131114","","","","1001681449.00282","","2772894.30756449","","","","","","","","46.7044631693988","","","-1119832","","53271235.7732","","408370666.978","","49019.3605278246","","","","","","24.2159922510518","","",""
"Ethiopia","ETH","1979","","","","","2107890000","13.2391415294528","3.19058701792519","10.5123756379236","","-17.1978833704907","","11.5213191644724","2.07","","","","","","","0","","0","","0","","","16.0322359396519","","","","","","2357719531.88139","279274531.259225","","2.069999999","676328.4802","","8695652.008","0","0","0","","","","","43.1257419918134","319158932.856275","5.38946831292995","172726932.856275"
"Ethiopia","ETH","1994","","","","32.0003187707091","12821381000","23.1748855591273","3.77329106536486","0.489956515878866","21.169699566219","6.13291060013236","","30.9698234967071","5.7833","11.5","","","33.2090592628867","4.96193613921025","4.96193613921025","0","0.248414012768025","17210000","0","0","14.1362808337413","2.93108172886936","7.59387600185339","2.8333333333333","","","14.3333333333333","4.96193613921025","12440790000","3517721347.0719","","5.465","349158.603548394","0.355453885684246","24625669.48","0","0","0","","","11.0775592881639","","5.82898787695143","587541810.724552","5.37948328980097","544234560.724552"
"Finland","FIN","2015","33.7467565677933","","","","","","","","4.20559642358729","","8.49","108.789529224042","0.901658961641278","","","6","","94.448518106772","94.3917496511105","-18121660314.4772","7.18700339476189","16849216580.0284","-0.542758614069137","-1272443734.44879","100","1.61674649704926","-0.207928839905218","","5.73968325726902","315881","","94.448518106772","328895000000","53146822318.9628","","","927683674.544489","0.369166928354248","865475245.852536","84328357.2881958","3996741635.54768","-4489146227.5115","20.5","0","","6","","10016275637.3125","1.19261221986088","8341475637.31246"
"Finland","FIN","1970","","","","","","","","","","","","13.1714134183617","0.7064","","","","","","","","0.158485345166055","18000000","0.457846552701936","52000000","","","2.7404204305122","","","32491","","","","","","4.19997000319997","","","","","","","","","","","","455408582.956902","","424580000"
"United Kingdom","GBR","1975","","","","36.6976590954847","40101000000","7.13884955515777","11.7546344473766","20.7138849555158","37.1625455277559","-0.267172513291833","","17.2164934344368","0.452","7.08333333333333","","","","28.3141460914765","28.3141460914765","-317828335.142954","1.37267618730267","3318535789.63079","1.24120995793007","3000707454.48784","","","24.2072876743291","3.38435833333337","","3147977","10.4676916666667","28.3141460914765","54067000000","-7650000000","","0.452041165666667","","","","0","14214266.7936904","690317822.149924","","","-12.1674069913412","","","7547578527.07813","1.18526635839532","4598682027.07813"
"Ghana","GHA","1988","","","","14.746060677552","15501000","46.2772482778145","2.46973951350201","6.39442922341133","16.0794986317281","8.93649145984713","","1.25733782437138","0.0202237045","16.5","","","","3.13928135190773","3.13928135190773","-5000000","0.0961937854596098","5000000","","","","","31.3592676264768","","","","","3.13928135190773","21633704.6436781","-19285150.183908","","0.0202237045250896","3299999.952","0.115432542551532","6000000","6000000","","","","","","","9.91175426893836","310347216.990082","2.67291079012487","221322966.990082"
"Ghana","GHA","1989","","","","16.9169934815772","23975000","54.6674408102703","2.03802862381596","-0.816805101797294","11.8373736675255","32.1463131410877","","1.57448484496227","0.0269854839","15.5","","","","5.84456546435471","5.84456546435471","-15000000","0.285618303587179","15000000","","","2.60054171623538","","25.2236920295825","","","","","5.84456546435471","30084091.6848485","-26378048.3636363","","0.0269854838709677","3500000","0.114247321434871","6000000","6000000","","","","","","","12.8122542852789","435931374.011091","3.70952807270819","347310374.011091"
"Greece","GRC","2018","62.281569946627","","","","","","","","-4.08952917450917","","20.87","101.692133369644","0.847186371112141","","","7","","91.657754970557","91.4324135670637","-3505884539.87617","1.89748840319746","4025447788.57701","0.24490821665481","519563248.700842","99.7049110654071","-0.103572544354662","0.625629147213626","","","","","91.657754970557","169742000000","45995537142.6224","","","2287128999.21003","0.230831287486849","489699591.408584","227307382.970668","-173333990.531136","-1224382714.64545","72.5","0","","2","","7578500698.89502","0.95733398488614","2918421298.89502"
"Guyana","GUY","1965","","","","28.0275862068966","101600000","6.27615062761506","2.97041281721436","7.42677824267782","3.00689655172414","-0.836820083682008","","","1.7","","","","","","8.55172413793103","","","","","","","","","","","13454","","8.55172413793103","53600000","46800000","","1.71429000071429","","","","","","","","","","","","20120000","","20120000"
"Guyana","GUY","2017","20.2276696460338","20.2676571628452","","47.293084886724","463707751457.49","-0.691590045614633","3.97188375435874","-0.124052183810373","11.8649406658424","1.18845688795977","8.31","112.374289819108","206.5","1.05","","8","46.5943061531918","34.0693866272261","27.5004924406674","-327343651.21783","6.89409503902849","327343651.21783","0.0002106072628377","10000","103.329553731513","2.10900481317904","1.90465615515582","11.95","","","13","27.5203092797632","392956064582.52","146046380810.934","-30001","","139331508.19052","6.78872751629388","322340617.546773","317204178.299925","0","36790514.9495127","52.8","0","10.666047726885","3","35.7176347841329","565363504.401139","2.87913408483173","565363504.401139"
"IDA & IBRD total","IBT","1997","","","","54.1800344489807","","","","","7.80877786687953","","","","","","","","","47.592201868828","47.5663339785984","","2.71898669092805","163960863194.193","0.383545928427062","23090792476.8918","","","7.12532722513055","7.77884615384615","","","","47.7641667922403","","","-14297599","","7732448558.5216","1.11025782767561","63907223716.125","","29842235966.6557","","","","","","28.1846766908156","","8.08319058942236",""
"IDA total","IDA","2010","3.35996241663564","20.1204180444166","18.61","32.7990727678846","","","","","6.64387311311196","","3.185","","","","133.07","","","18.7370285329873","18.1561428196639","","2.82348536850563","41013451539.4876","0.394345240200622","4707639298.72239","","","3.9765528847817","8.9230769230769","1.68656408705549","22902018","","18.2608662703184","","","","","6743425358.56627","5.01509639324252","72394720314.842","67056501755.0299","2844317786.81867","","3.36865671641791","1.92537313432836","","","57.739027361434","","5.99723902916802",""
"Indonesia","IDN","2004","8.56013057001315","36.0625814154672","","45.0328853927183","1033876781462000","9.14397251295485","3.18531308088936","-0.593364705657009","21.7925174881318","15.1799329149085","5.16","62.1845797227916","8938.8496","6.44333333333333","","","","","24.7220734058615","1511917230","0.738243979887563","1896082770","1.32691226525771","3408000000","46.7311986827993","8.55072703186366","6.06405988526519","7.68083333333337","","","14.1241666666667","26.3925255426398","1139263187838930","241549787908225","","8938.85","913221515.578803","0.726653829373429","1866314989.57746","1700010021.59247","2042529155.79576","-4409156155.79577","","","5.13441023123413","","26.3041558864467","36310733909.3168","5.42056321095301","34952495909.3168"
"Isle of Man","IMN","2013","","","","","","","","","","","","","0.6397","","","","","","","","","","","","101.159371708448","1.53580275813275","","","","","","","","","","0.639660577613477","","","","","","","","","","","","","",""
"Ireland","IRL","2003","","","","","","","","","0.333255347001306","","","88.9710359224145","0.886","","","","","85.7441958479421","85.7393859769544","","13.8690743332814","22781292817.2057","3.37846115911543","5549448441.0305","88.4920514179178","3.92644532851476","3.49048968029138","","","","","85.7441958479421","161251000000","32764555887.079","","","787950378.4","0.20524376649096","337132690.4","","76775750302.7588","","","","","","","4151959058.80564","","4078523058.80564"
"Iran, Islamic Rep.","IRN","1990","","","","53.6821692426298","20392000000000","17.9880924139767","","1.55701234153595","30.6324273117442","14.7242103557811","","2.97421701244274","304.347","","","","","22.9786641273571","22.9786641273571","0","-0.289993217558947","-361950000","0.044863821551128","55996000","1.27603414255907","22.5348244675662","7.62767493763936","","7.64048856957112","4291601","","22.9786641273571","22750800000000","606764555716.737","","68.1123727149296","","","","0","0","0","","","","","","","",""
"Kenya","KEN","2003","","9.81439211269521","","39.0231642223237","441657148498.7","11.7872992352311","3.92426088931971","4.65309708254361","11.0103156017767","4.30685776110266","","45.0941346535517","75.9355","4.13333333333333","","","","25.1556752227903","24.9947137346238","-79662930.6168004","0.548412532071826","81738242.6366213","0.0139240468465756","2075312.0198209","59.3937125523733","6.19731323851092","9.81569062979655","12.44","","","16.5733333333333","25.1556752227903","441100046274.1","123019085785.39","","75.9355694444444","6584529.53810806","0.441780787060586","65845295.3810806","65845295.3810806","642255.01114706","37684711.1430908","","","9.77051092763397","","22.0714590468592","1482117158.64118","4.03534915529281","1481908533.64118"
"St. Kitts and Nevis","KNA","1961","","","","","","","","","","","","","1.7143","","","","","","","","","","","","","","","","","","","","","","","1.71429000071429","","","","","","","","","","","","","",""
"Libya","LBY","1962","","","","","41100000","17.4285714285714","","","","6.85714285714286","","","","","","","","","","","","","","","","","","","","","","","","34400000","45891","0.357142999","","","","","","","","","","","","96165600","","93360000"
"Latin America & Caribbean","LCN","1986","","","","25.1042409903747","","","","","","","","","","","","","","","17.9721621762508","","0.663049423442676","4824695112.96443","0.170686932010114","1236197191.84536","","","11.8350618936099","","","","","","","","","","698051644.6253","0.445249076527848","3110714790.3477","2340204912.24394","5350000","","","","","","10.8142488624289","","5.63840264515325",""
"Macao SAR, China","MAC","1971","","","","","","","","","","","","","5.9474","","","","","","","","","20000","","","","","","","","","","","","","","5.94736842066667","","","","","","","","","","","","","",""
"Morocco","MAR","2001","","11.7992383673787","","77.5360787239523","345819941348.236","18.1143578024195","3.52914782363249","-1.21548266795474","18.3121364355348","-3.63944134818774","","84.1682160296499","11.303","5.03833333333333","","","","","42.3585018386716","-2727503157.35459","7.15810245415447","2824557251.52006","0.24595824682178","97054094.1654741","90.7358464035381","0.652317542296132","0.619801875297958","","","","","42.595142869912","298574820814.916","90939149432.123","","11.302975","26568226.5067383","8.26395046233533","3260920244.44892","3260920244.44892","-6998157.56471195","6998157.56471194","","","","","45.8726323039809","8669348376.9561","8.80305336942004","8473862876.9561"
"Maldives","MDV","2020","37.9662077740988","39.1912252119064","155.97","66.6525307333831","41394841351.07","14.219712203319","2.70085850497558","32.8615947953815","63.8962905797182","6.49506368726019","13.81","134.692567714574","15.41","3.71877818949564","975.76","","116.495781835755","49.0179082616717","43.6874805479974","","","","","","118.332121789498","5.2074386035077","-1.3697742556981","7.88145241949806","","","11.6002306089937","43.7039883181359","55079191359.41","5791728607.20796","","","","0.104655724144607","4217838.30868709","","","","","","6.07636882937369","","","994584647.586585","","994584647.586585"
"Malta","MLT","1996","","","","","","","","","","","","71.4229163224747","0.8396","","","","","","","-220267436.462584","8.18743768145315","312996146.994209","2.42562263481547","92728710.5316246","65.7065335347129","1.08532158993737","2.05400000000007","","","","7.76666666666667","","","","","0.360455868333333","9272450.78804763","0.343237498823658","13121567.3102585","3555830.99856511","2817326.09207358","117135137.413716","","","6.6096095571945","","","1636086724.37276","5.42428771148415","1619839724.37276"
"Middle East & North Africa (excluding high income)","MNA","1979","","","","52.0668650213544","","","","","14.919033357322","","","","","","","","","30.4975025479814","28.7470165309582","","0.690996784464668","903715274.101404","0.0292389747975741","73313097.1572583","","","9.90436051231128","","","","","29.0021722363206","","","","","1146284696.66","","5364265350.1","","778560.182904175","","","","","","35.812423914281","","9.58449578148494",""
"Mauritius","MUS","1962","","","","","229800000","-5.47099958864665","2.6015120354743","0.123406005758947","","0","","","4.7619","","","","","","","","","","","","","","","","","","","","145700000","111200000","-30869","4.7619000037619","","","","","","","","","","","","18550000","","18550000"
"Mauritius","MUS","2002","","6.61077205904708","","82.4536360700644","119603400000","12.6385103509588","3.1972647796093","1.29662451946349","14.2863409037164","6.86077108097876","","63.8086376706983","29.962","9.875","","","","57.6954984904954","57.6954984904954","-23375343.5381694","0.662488345039445","32073116.0847955","0.179657409174391","8697772.5466261","76.7672496876321","6.21928420169766","6.41933372221149","11.125","","","21","57.6954984904954","105860700000","43433575559.8968","-19372","29.962","8120378.64139975","0.0130952424286878","633981.312605333","","-660937.362293429","17391344.3125562","","","13.9152846956072","","","1248516028.91042","5.21667463491811","1227371781.41042"
