"Country Name","Country Code","Year","average_value_Access to electricity (% of population)","average_value_Agricultural land (% of land area)","average_value_Agricultural land (sq. km)","average_value_Agriculture, forestry, and fishing, value added (% of GDP)","average_value_Annual freshwater withdrawals, total (% of internal resources)","average_value_Annual freshwater withdrawals, total (billion cubic meters)","average_value_Arable land (% of land area)","average_value_CO2 emissions (kg per 2010 US$ of GDP)","average_value_CO2 emissions (kg per 2017 PPP $ of GDP)","average_value_CO2 emissions (kt)","average_value_CO2 emissions (metric tons per capita)","average_value_CO2 emissions from gaseous fuel consumption (% of total)","average_value_CO2 emissions from gaseous fuel consumption (kt)","average_value_CO2 emissions from liquid fuel consumption (% of total)","average_value_CO2 emissions from liquid fuel consumption (kt)","average_value_CO2 emissions from solid fuel consumption (% of total)","average_value_CO2 emissions from solid fuel consumption (kt)","average_value_CPIA public sector management and institutions cluster average (1=low to 6=high)","average_value_Foreign direct investment, net inflows (% of GDP)","average_value_Forest area (% of land area)","average_value_Forest area (sq. km)","average_value_Land area where elevation is below 5 meters (% of total land area)","average_value_Marine protected areas (% of territorial waters)","average_value_Methane emissions (% change from 1990)","average_value_Methane emissions (kt of CO2 equivalent)","average_value_Mortality rate, under-5 (per 1,000 live births)","average_value_Nitrous oxide emissions (% change from 1990)","average_value_Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","average_value_Other greenhouse gas emissions (% change from 1990)","average_value_Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","average_value_Population growth (annual %)","average_value_Population in urban agglomerations of more than 1 million (% of total population)","average_value_Population living in areas where elevation is below 5 meters (% of total population)","average_value_Population, total","average_value_Primary completion rate, total (% of relevant age group)","average_value_Renewable electricity output (% of total electricity output)","average_value_Renewable energy consumption (% of total final energy consumption)","average_value_Rural land area where elevation is below 5 meters (% of total land area)","average_value_Rural land area where elevation is below 5 meters (sq. km)","average_value_Rural population living in areas where elevation is below 5 meters (% of total population)","average_value_School enrollment, primary and secondary (gross), gender parity index (GPI)","average_value_Terrestrial and marine protected areas (% of total territorial area)","average_value_Terrestrial protected areas (% of total land area)","average_value_Total greenhouse gas emissions (kt of CO2 equivalent)","average_value_Urban land area where elevation is below 5 meters (% of total land area)","average_value_Urban land area where elevation is below 5 meters (sq. km)","average_value_Urban population","average_value_Urban population (% of total population)","average_value_Urban population growth (annual %)","average_value_Urban population living in areas where elevation is below 5 meters (% of total population)"
"Greece","GRC","2010","100","58.0993017843289","74890","2.9883328440953","","","19.9146625290923","0.295045724883984","0.233306831627046","87580","7.87494961264114","8.45779858415163","7407.34","46.6016327928751","40813.71","35.4097042703814","31011.819","","0.179536226617937","30.27","39018.03","3.060864498","","8.81874941010521","10730","3.9","-36.1182802772049","5420","-41.1348364398101","2620.34716796871","0.128880432668041","28.5076592831746","4.493864291","11121341","95.3190994262695","18.3415552495337","11.3745002746582","2.282803736","2994.41626","1.557807251","0.970340013504028","","","108190","0.778060762","1020.603638","8484693","76.292","0.601864644518792","2.93605704"
"Grenada","GRD","1995","","32.3529411764706","110","7.17646437393829","","","2.94117647058824","0.361495233042303","0.195618656079086","170","1.6951518656642","0","0","88.4394117647059","150.347","0","0","","5.83851031177906","52.0588235294118","177","","","7.38807387265816","1780","17.6","14.5403699488301","10","11.0549943883271","5.0556937456131","0.942746336423587","","","100286","","0","7.41831072970153","","","","","","","1960","","","34569","34.47","1.65085706822126",""
"Grenada","GRD","2013","90.8408584594727","23.5294117647059","80","4.83540251850236","","","8.82352941176471","0.407127633550376","0.220312062921347","320","2.9582516732611","0","0","95.1128125","304.361","0","0","3.6","8.8638298977752","52.0588235294118","177","","","","1980","15.8","","10","","-187.618876516819","0.667831666227163","","","108172","108.755470275879","0","10.9188995361328","","","","0.961449980735779","","","2320","","","38829","35.896","0.741883435268186",""
"Guyana","GUY","1991","","5.52015748031496","10866.43","40.5225068008007","","","2.43840487680975","0.643682756081185","0.301206661990866","1150","1.54470856722236","0","0","97.5740869565217","1122.102","0","0","","3.54055330287943","94.479842519685","185983.57","","","10.7144847351033","1010","58.5","0.650325463878243","650","-3.81367414891018","-603.80525493622","0.157415462040875","","","744477","","2","33.3054619677095","","","","","","","2810","","","219569","29.493","-0.146998281150252",""
"Honduras","HND","1982","","29.2161944767182","32690","29.780466931517","","","13.1915273929752","0.311808246205483","","1763.827","0.451032592602442","0","0","92.0997920997921","1624.481","0","0","","0.323449867488983","","","","","","3667.04","86","","2376.1996","","4969.35736999512","3.05648565941447","10.4335554111064","","3910642","49.2839584350586","","","","","","1.01092994213104","","","12742.8396","","","1407988","36.004","4.64951239576538",""
"IDA blend","IDB","2009","58.2344960736662","44.4679470953478","1942969.14","23.139633049622","","","18.8552583095503","0.573276687634627","0.207810512818716","377500","0.848317376640783","45.6446789403973","191341.342569108","32.9515162913907","124391.974","7.38451231788079","30805.1188026056","3.16428571428571","2.54689534426531","30.6401361065783","1338780.915","","","43.7876003026278","405850","105.257084024939","33.3034487446663","185080","-16.66082283471","8057.62673723589","2.42339492211046","","","444998547","71.0745391845703","30.1136078728258","62.8843590309072","","","","0.88822","","","979450","","","169295157","38.0439799705076","3.73527845220234",""
"India","IND","1960","","","","41.3128390639122","","","","0.810508398835472","","120581.961","0.267634187658387","0","0","16.1390384089043","19460.769","80.6161238329836","97208.503","","","","","","","","","241.4","","","","","","7.55166165267638","","450547675","","","","","","","","","","","","","80756165","17.924","",""
"India","IND","1972","","59.8501945721599","1779460","38.0177222720281","","","53.8768124472368","0.980254420383793","","217849.136","0.374899181018864","0.55379746835443","1206.443","27.0485456504175","58925.023","68.2315513062214","148641.845","","0.024893933571201","","","","","","401638","206.6","","89779.41","","33845.299609375","2.30118919711835","8.86090007257172","","581087255","","","","","","","0.582499980926514","","","767242.36","","","118082741","20.321","3.93845537335435",""
"India","IND","1991","","61.0744688365022","1815860","27.3332181443779","","","54.884484341734","1.18406225588823","0.379562626233191","607340","0.681429665603252","3.88291187802549","23582.477","27.4243104356703","166558.807","71.5866216616722","434774.188","","0.0272255401825463","21.6277129951332","643033","","","1.41229190350864","528530","122.7","3.66775606296565","143630","1.11701141362242","-89508.0703125","2.03972873553563","11.1693322290644","","891273202","","22.8074022101386","57.6047933357271","","","","","","","1281480","","","229752406","25.778","2.93988107534671",""
"Ireland","IRL","1995","100","63.7102627376978","43890","5.57931587090142","","","14.9513717520685","0.313160590164659","0.283859221104265","33520","9.28830059290503","15.9501372315036","5346.486","46.2860292362768","15515.077","33.5521748210024","11246.689","","2.0866394713753","7.92567861808681","5460","","","4.41797150718082","16010","7.3","4.06804840407886","10520","-4.15796878267648","-1147.9519042969","0.512695055318523","26.226425603123","","3608841","97.7992172241211","4.14110429447853","1.92243647126362","","","","1.02963995933533","","","60320","","","2091287","57.949","0.889571873186201",""
"Iceland","ISL","2017","100","18.6733167082294","18720","3.782246457341","0.170588235294118","0.29","1.2069825436409","0.124661913188536","0.113575352135283","2170","6.3191613278975","","","","","","","","-28.3072317012805","0.492568578553616","493.8","","0.380335278189585","","540","2.1","","410","","","2.34558267643862","","","343400","101.841491699219","","76.8330993652344","","","","0.995549976825714","2.50646684968118","18.15153229479","3420","","","322016","93.773","2.38588402314435",""
"Italy","ITA","1969","","68.773588113291","202270","","","","41.5524803644895","0.298846867285212","","270008.544","5.04331122129256","8.28308344198175","22365.033","73.7301716644937","199077.763","12.1971425467188","32933.327","","","","","","","","","35.1","","","","","0.56605850865814","18.1187232607898","","53537950","","","","","","","","","","","","","34152929","63.792","1.32608737490657",""
"Cambodia","KHM","1976","","14.4459551325629","25500","","","","10.7636528438704","","","73.34","0.0099045374909162","0","0","65","47.671","0","0","","","","","","","","9186.63","284.3","","1637.2526","","-455.272268586921","-1.6045470473807","1.35049597639981","","7404687","","","","","","","","","","10882.4368","","","356906","4.82","5.77753425340208",""
"Cambodia","KHM","2017","89.07","31.5318377520961","55660","23.3614404782293","1.81094527363184","2.184","22.1561296170406","0.625268013771967","0.180789097025703","11370","0.710207176240628","","","","","","","2.7","12.5718497255833","48.35395422615","85354.4","","0.18576737726616","","20470","28.8","","5280","","","1.53027452708458","11.8218887850541","","16009413","89.5456314086914","","61.4690017700195","","","","","20.649495414341","26.027716099692","37840","","","3678963","22.98","3.27737495822157",""
"Korea, Rep.","KOR","2004","100","19.5517455071266","18930","2.95801854433406","","","17.0729188184259","0.546006188963239","0.366505446316844","484900","10.084746183951","11.9440292843885","57916.598","41.978037327284","203551.503","39.6790725922871","192403.823","","1.67609920487799","66.5193141912828","64404","","","0.926485011708844","26300","6","25.7504869852816","19760","88.6903341443633","-5584.328125","0.396331436697806","50.9123825230538","","48082519","99.6764678955078","1.26318832989646","0.77020001411438","","","","1.00923001766205","","","553340","","","38947802","81.002","0.829355606254432",""
"Latin America & Caribbean (excluding high income)","LAC","1972","","30.7373704096953","5607440","12.895378350181","","","5.16957946222867","0.3393162102726","","443420.974","1.64006201478731","8.7329022014191","40679.6537776878","77.3523428325697","342996.512","6.26519574601809","28920.9775949148","","0.637756008540071","","","","","","474638.2439","","","221534.349075","","966539.370926807","2.4707018094047","28.3042284074141","","270368419","80.0908584594727","","","","","","0.95839","","","2104930.552215","","","154817876","57.2618203104113","3.86011384303377",""
"Liechtenstein","LIE","1992","100","43.75","70","","","","25","","","210","7.1061180292366","","","","","","","","","40.875","65.4","","","","20","","","10","","","1.31477761655108","","","29552","","0","","","","","","","","230","","","4946","16.736","0.812022326292701",""
"Low & middle income","LMY","1996","","36.5400064770166","33390834.52","15.3219032893762","","","10.679960028692","0.971222500551281","0.443408734929301","9470210.6771515","2.00663395870383","18.7458450795595","1829434.29345281","32.8450264595843","3104836.12293394","50.9104325312506","5037767.30996128","","2.09721654753806","33.8762687717886","30990853.5139992","","","1.58869741932168","4887340","93.1881294252914","2.57546798821984","1643450","-10.2404334195923","-707022.021899399","1.62244082228878","15.5981780710474","","4719451017","78.6015472412109","25.6231607574103","30.4782984113293","","","","0.88105","","","16070350","","","1802433319","38.2082580871657","2.83638103955271",""
"Macao SAR, China","MAC","1992","99.9114303588867","","","","","","","","","","","","0","","1081.765","","0","","-0.396793818116848","","","","","9.45417692196322","","","10.0868444057419","","-82.1428571428571","","2.42633049084596","","","362308","96.5899810791016","0","0.602446545632773","","","","0.994270026683807","","","","","","361725","99.839","2.46060174041873",""
"Morocco","MAR","1992","49.2","68.5995966838449","306160","14.0427572103275","38.0744827586207","11.0416","20.0179251624468","0.557242034549052","0.251935880040443","25260","0.982443203231561","0.188721298495645","47.671","72.0189509105305","18191.987","16.5784402216944","4187.714","","1.25320990888604","12.3001120322653","54895.4","","","-2.17478271145317","11050","72.1","-10.4885901368313","5840","0","-1841.1979980469","1.76966330244884","20.3935140079832","","25711410","45.8144111633301","9.91871591727544","18.1351401462347","","","","0.704779982566834","","","42200","","","12815595","49.844","3.23895469715119",""
"Morocco","MAR","2018","98.1","67.373963701546","300690","12.2167361472598","","","16.7546493390096","0.541168399119669","0.244668794579763","66680","1.85072678357202","","","","","","","","3.00127049551751","12.8200537754873","57215.9","","0.259984460474417","","17670","22.2","","9430","","","1.25076295051273","21.7316013735457","","36029089","93.5974578857422","","10.8323001861572","","","","0.94147002696991","18.446888209998","30.7776011103996","94290","","","22501247","62.453","2.127247447902",""
"Moldova","MDA","1998","100","77.6663628076573","25560","25.7680868456683","","","54.6338498936493","2.01786189039986","0.575263238339024","8650","2.94785299176407","36.0764971098266","3120.617","24.5879768786127","2126.86","11.3613410404624","982.756","","4.44511814313197","10.3494378608326","3406","","","-14.6124700779808","4070","36.5","-45.6393563010613","900","-90.7229426956896","169.082969665529","-0.0403757299309382","","","2934339","","5.84496124031008","4.07533434469118","","","","","","","13670","","","1332014","45.394","-0.92423453333495",""
"Malta","MLT","1971","","43.75","140","6.40296116677049","","","40.625","0.64028308815331","","660.06","2.18057482656095","0","0","100","660.06","0","0","","4.36346917347248","","","","","","101.823","26.5","","39.57708","","8.65687182617194","0.0165193689976679","","","302700","109.355087280273","","","","","","0.969190001487732","","","832.28208","","","271546","89.708","0.0265183604367993",""
"Myanmar","MMR","1991","","15.9378155889464","104160","","","","14.618845059216","0.497735088403684","0.161908242135779","4120","0.0983523780459159","39.8741747572816","1642.816","49.0416747572816","2020.517","7.03138349514563","289.693","","","59.343640787098","387834.43","","","-12.8859701236652","39610","112","-11.1198158938452","11140","-11.1519023809716","-210.607342720032","1.33375714832425","8.68667300450664","","41890192","","46.3205080313784","91.1186694346812","","","","0.938470005989075","","","54900","","","10647649","25.418","2.02462188751882",""
"North America","NAC","2007","100","26.0854685163434","4728660","1.11404472760736","","","11.0695733855911","0.379791993246653","0.344171977459809","6314305.74071488","18.8946346286001","22.5910830251696","1426470.05234795","41.8642165670086","2643023.253","35.2616667458861","2226529.44760724","","2.93632536303004","36.1125156143429","6546319.38","","","-8.9285834265368","745370","7.6","-7.81723994478537","305720","140.480574402435","-26885.203125","0.957511039909903","44.1720910214141","","334185120","","14.9365367009115","8.00514363206865","","","","1.00153","","","7520400","","","268301627","80.2853299051227","1.17329464311015",""
"Nepal","NPL","2003","42.41","29.4872689222183","42270","35.1058750871034","","","16.1492849668643","0.25403921046356","0.0556677903935252","3020","0.120410448118248","0","0","67.2688079470199","2031.518","21.9777152317881","663.727","","0.233443620739643","40.7055528426927","58351.41","","","7.5388081259212","22880","68.2","21.1637562689363","5170","192.658972776363","-76.5410523414612","1.42656476205225","2.90527684834025","","25080880","72.6272811889648","99.823555359506","89.4446029663086","","","","0.812870025634766","","","31090","","","3646258","14.538","3.49765609886802",""
"OECD members","OED","1994","99.3066035088955","38.5867721252777","13703107","","","","11.5059967565738","0.36928769659264","0.33380499802267","11709340","10.2020082388535","18.7642604792414","2199483.59587005","45.6075558058781","5340343.775","34.0363443114642","3985541.53178016","","0.813076709309329","32.3687280800447","11495797.404","","","-3.51252590065251","1959790","18.1755881413553","4.39331872812596","875640","24.0851179555442","-317953.926673699","0.824480892341484","33.8291292353615","","1147748534","95.7535705566406","16.7703685318631","7.25314672376273","","","","0.98358","","","14759300","","","850833591","74.1306623967267","1.19845293132963",""
